Aioli,3,vitlöksklyfta,5,st
Rabarberpaj rosmarin,6,potatismjöl,1,msk
Rabarberpaj rosmarin,6,rosmarin,2,krm
Rabarberpaj rosmarin,6,socker,1,dl
Rabarberpaj rosmarin,7,rabarber,500,g
Rimmad lax m fänkål,1,potatis,9,st
Rimmad lax m fänkål,2,mjölk,4,dl
Rimmad lax m fänkål,3,fänkål,1,st
Rimmad lax m fänkål,5,ägg,1,st
Rimmad lax m fänkål,6,muskot,1,stnk
Rimmad lax m fänkål,6,parmesan,1,msk
Rimmad lax m fänkål,6,salt,1,stnk
Rimmad lax m fänkål,6,vitpeppar,1,stnk
Rosa laxbullar,1,laxfilé,500,g
Rosa laxbullar,1,purjolök,1,st
Rosa laxbullar,2,dill,2,msk
Rosa laxbullar,2,dragon,1,tsk
Rosa laxbullar,2,kesella,1,dl
Rosa laxbullar,2,majsstärkelse,2,msk
Rosa laxbullar,2,salt,1,tsk
Rosa laxbullar,2,svartpeppar,1,krm
Rosa laxbullar,2,ägg,2,st
Rosa laxbullar,3,smör,2,msk
Rosa laxbullar,4,crème fraiche,2,dl
Rosa laxbullar,4,dill,1,msk
Rosa laxbullar,4,koncentrerad hummerfond,2,msk
Rosa laxbullar,4,mjölk,2,dl
Rotmos,1,kålrot,1,kg
Rotmos,1,morot,2,st
Rotmos,2,salt,1,krm
Rotmos,2,vatten,2,dl
Rotmos,3,potatis,6,st
Rotmos,5,salt,1,krm
Rotmos,5,vitpeppar,1,krm
Rotsaksgratäng,1,palsternacka,2,st
Rotsaksgratäng,1,potatis,500,g
Rotsaksgratäng,1,rotselleri,250,g
Rotsaksgratäng,2,mjölk,6,dl
Rotsaksgratäng,3,salt,1,tsk
Rotsaksgratäng,3,vitlöksklyfta,2,st
Rotsaksgratäng,3,vitpeppar,1,krm
Rotsaksgratäng,8,riven ost,1,dl
Rårakor,1,morot,2,st
Rårakor,1,potatis,5,st
Rårakor,2,salt,1,krm
Rårakor,3,matfett,1,msk
Råstekt potatis,1,potatis,10,st
Råstekt potatis,4,matfett,3,msk
Råstekt potatis,6,salt,2,krm
Råstekt potatis,6,vitpeppar,1,krm
Räkor grillade,1,cayennepeppar,2,Krm
Räkor grillade,1,olja,3,msk
Räkor grillade,1,vitlöksklyfta,1,st
Räkor grillade,3,räkor,500,gr
Räkor med kräftsmak,1,anis,1,tsk
Räkor med kräftsmak,1,dillkrona,8,st
Räkor med kräftsmak,1,salt,0.5,dl
Räkor med kräftsmak,1,socker,3,tsk
Räkor med kräftsmak,1,vatten,2,lit
Räkor med kräftsmak,3,dillkrona,7,st
Räkor med kräftsmak,3,räkor,1,kg
Räksnäcka Thermidor,1,gul lök,1,st
Räksnäcka Thermidor,1,matfett,1,msk
Räksnäcka Thermidor,1,purjolök,1,bit
Räksnäcka Thermidor,2,dragon,1,tsk
Räksnäcka Thermidor,2,körvel,1,tsk
Räksnäcka Thermidor,2,vitlöksklyfta,2,st
Räktoast Fingal,1,räkor,1,hg
Räktoast Fingal,2,crème fraiche,2,dl
Räktoast Fingal,2,vitlöksklyfta,2,st
Räktoast Fingal,3,dill,1,msk
Rökt lax i olja,1,dill,0.5,dl
Rökt lax i olja,1,olivolja,1,dl
Rökt lax i olja,2,laxrom,40,g
Rökt lax i olja,2,rökt lax,4,skiv
Rökt lax i olja,2,vitpeppar,1,krm
Rökt lax i olja,3,citron,1,klft
Schnitzel med skysås- kapris & zucchini,1,skinkstek,600,g
Schnitzel med skysås- kapris & zucchini,10,kapris,1,dl
Schnitzel med skysås- kapris & zucchini,10,smör,1,msk
Schnitzel med skysås- kapris & zucchini,10,svartpeppar,1,krm
Schnitzel med skysås- kapris & zucchini,11,citron,1,st
Schnitzel med skysås- kapris & zucchini,11,persilja,1,knp
Schnitzel med skysås- kapris & zucchini,2,ägg,2,st
Schnitzel med skysås- kapris & zucchini,3,flingsalt,0.5,tsk
Schnitzel med skysås- kapris & zucchini,3,peppar,1,krm
Schnitzel med skysås- kapris & zucchini,3,ströbröd,2,dl
Schnitzel med skysås- kapris & zucchini,3,vetemjöl,2,dl
Schnitzel med skysås- kapris & zucchini,4,olja,1,msk
Schnitzel med skysås- kapris & zucchini,4,smör,1,msk
Schnitzel med skysås- kapris & zucchini,6,oxfond,0.33333298563957214,dl
Schnitzel med skysås- kapris & zucchini,6,rött vin,1,dl
Schnitzel med skysås- kapris & zucchini,6,smör,2,msk
Schnitzel med skysås- kapris & zucchini,6,vatten,1,dl
Schnitzel med skysås- kapris & zucchini,7,redning,1,tsk
Schnitzel med skysås- kapris & zucchini,7,svartpeppar,1,krm
Schnitzel med skysås- kapris & zucchini,9,rödlök,1,st
Schnitzel med skysås- kapris & zucchini,9,zucchini,1,st
Sillknyten,3,smör,1,msk
Sillknyten,4,potatis,2,st
Sillknyten,4,sillfiléer,50,g
Sillknyten,4,ägg,1,st
Sillknyten,5,peppar,1,krm
Sillknyten,5,salt,1,tsk
Skink- o ostrulader,1,skinka i skivor,600,g
Skink- o ostrulader,11,cayennepeppar,1,krm
Skink- o ostrulader,11,citronsaft,1,msk
Skink- o ostrulader,11,honung,2,msk
Skink- o ostrulader,2,peppar,1,krm
Skink- o ostrulader,2,salt,1,krm
Skink- o ostrulader,2,salvia,1,krm
Skink- o ostrulader,3,parmesan,50,g
Skink- o ostrulader,3,rökt skinka,100,g
Skink- o ostrulader,5,matfett,1,msk
Skink- o ostrulader,6,vatten,1,dl
Skink- o ostrulader,8,grädde,2,dl
Skink- o ostrulader,9,kålrot,1,bit
Skink- o ostrulader,9,morot,2,st
Skink- o ostrulader,9,potatis,2,st
Skink- o ostrulader,9,rotselleri,1,bit
Skinka med tonfisk,1,citronsaft,1,msk
Skinka med tonfisk,1,majonnäs,3,msk
Skinka med tonfisk,1,tonfisk,1,burk
Skinka med tonfisk,2,hönsbuljong,1,dl
Skinka med tonfisk,3,salt,1,krm
Skinka med tonfisk,3,svartpeppar,1,krm
Skinka med tonfisk,4,skinka i skivor,1,burk
Skinka med tonfisk,6,potatis,10,st
Skinka med tonfisk,7,kapris,10,st
Skinkrullar med bana,1,banan,4,st
Skinkrullar med bana,2,rökt skinka,8,skiv
Skinkrullar med bana,4,grädde,1,dl
Skinkrullar med bana,4,potatismjöl,1,tsk
Skinkrullar med bana,4,riven ost,1,dl
Skinkrullar med bana,4,sherry,2,msk
Slottsstek på oxfilé,1,matfett,1,msk
Slottsstek på oxfilé,1,oxfilé,1,kg
Slottsstek på oxfilé,2,ansjovisfiléer,7,st
Slottsstek på oxfilé,2,kryddpeppar,8,st
Slottsstek på oxfilé,2,oxbuljong,1,trn
Slottsstek på oxfilé,2,sirap,1,msk
Slottsstek på oxfilé,2,vinäger,3,msk
Slottsstek på oxfilé,6,matlagningsgrädde,2,dl
Slottsstek på oxfilé,7,arrowrotmjöl,1,tsk
Slottsstek på oxfilé,7,salt,2,krm
Små mumsbitar,1,avokado,1,st
Små mumsbitar,3,gourmet kesella,1,dl
Små mumsbitar,4,citronsaft,1,tsk
Små mumsbitar,4,salt,1,krm
Små mumsbitar,5,vitt bröd,0,
Små mumsbitar,6,valnöt,1,msk
Spaghetti / skinksås,1,arrowrotmjöl,1,tsk
Spaghetti / skinksås,1,crème fraiche,2,dl
Spaghetti / skinksås,1,hönsbuljong,2,dl
Spaghetti / skinksås,2,riven ost,2,
Spaghetti / skinksås,4,rökt skinka,200,gr
Spaghetti / skinksås,5,persilja,1,knipp
Spaghetti / skinksås,6,peppar,0,
Spaghetti / skinksås,6,salt,0,
Spaghetti / skinksås,6,vitlöksklyfta,1,st
Spansk hönsgryta,1,höna,1,st
Spansk hönsgryta,2,röd paprika,3,st
Spansk hönsgryta,3,bacon,200,g
Spansk hönsgryta,3,gul lök,1,st
Spansk hönsgryta,4,vitlöksklyfta,2,st
Spansk hönsgryta,5,cayennepeppar,1,krm
Spansk hönsgryta,5,krossad tomat,1,burk
Spansk hönsgryta,5,paprikapulver,2,tsk
Spansk hönsgryta,5,svartpeppar,0,
Spenatpaj,1,spenat,300,g
Spenatpaj,2,margarin,125,g
Spenatpaj,2,mjöl,3,dl
Spenatpaj,3,vatten,3,msk
Spenatpaj,6,margarin,1,msk
Spenatpaj,6,purjolök,100,g
Spenatpaj,7,kokt skinka,75,g
Spenatpaj,8,mjölk,3,dl
Spenatpaj,8,ägg,3,st
Spenatpaj,9,ädelost,75,g
Sportdryck,1,glukospolymer,50,gr
Sportdryck,1,salt,2,gr
Sportdryck,1,vatten,1,l
Sportdryck,2,apelsinjuice,10,ml
Sportdryck,2,citron,10,ml
Sportdryck,2,honung,1,msk
Squashgratäng,2,matfett,0.5,msk
Squashgratäng,2,squash,1,st
Squashgratäng,3,peppar,1,krm
Squashgratäng,3,salladskrydda,1,tsk
Squashgratäng,3,salt,0.5,tsk
Squashgratäng,4,matlagningsgrädde,1.5,dl
Squashgratäng,4,ost,1,dl
Squashgratäng,4,vitlöksklyfta,1,st
Squashgratäng,5,sesamfrö,3,msk
Stekta laxkuber i timjan- och rucolavinägrett,2,balsamvinäger,1,dl
Stekta laxkuber i timjan- och rucolavinägrett,2,dijonsenap,1,msk
Stekta laxkuber i timjan- och rucolavinägrett,2,olivolja,1,msk
Stekta laxkuber i timjan- och rucolavinägrett,2,rucola,70,g
Stekta laxkuber i timjan- och rucolavinägrett,2,salt,1,tsk
Stekta laxkuber i timjan- och rucolavinägrett,2,timjan,1,kruka
Stekta laxkuber i timjan- och rucolavinägrett,3,laxfilé,1,kg
Stekta laxkuber i timjan- och rucolavinägrett,4,olivolja,1,msk
Stekta laxkuber i timjan- och rucolavinägrett,4,smör,2,msk
Stekta laxkuber i timjan- och rucolavinägrett,4,svartpeppar,1,krm
Stenborgs limpa,1,smör,1,msk
Stenborgs limpa,1,ströbröd,1,msk
Stenborgs limpa,2,bikarbonat,2,tsk
Stenborgs limpa,2,brödkryddor,2,tsk
Stenborgs limpa,2,lingonsylt,5,msk
Stenborgs limpa,2,mjölk,4,dl
Stenborgs limpa,2,rågmjöl,5,dl
Stenborgs limpa,2,salt,1,nypa
Stenborgs limpa,2,sirap,1,dl
Stenborgs limpa,2,vetemjöl,3,dl
Strimlat kött,1,mango chutney,3,msk
Strimlat kött,1,salt,1,krm
Strimlat kött,1,soja,2,msk
Strimlat kött,1,tomatjuice,1,dl
Strimlat kött,1,vitpeppar,1,krm
Strimlat kött,1,worcestershiresås,1,msk
Strimlat kött,2,matolja,4,msk
Strimlat kött,3,innanlår,500,g
Strimlat kött,5,fänkål,1,st
Strimlat kött,5,grön paprika,1,st
Strimlat kött,5,gul paprika,1,st
Strimlat kött,5,morot,1,st
Strimlat kött,5,röd paprika,1,st
Strimlat kött,5,squash,1,st
Strimlat kött,5,vitlöksklyfta,3,st
Strömming i marinad,1,strömmingfilé,2,kg
Strömming i marinad,2,citron,6,st
Strömming i marinad,2,gul lök,4,st
Strömming i marinad,4,olivolja,3,dl
Strömming i marinad,4,vitvinsvinäger,1,dl
Strömming i marinad,5,limefrukt,1,st
Strömming i marinad,5,vitlöksklyfta,3,st
Svampsoppa,1,torkad svamp,2,dl
Svampsoppa,1,vatten,4,dl
Svampsoppa,2,gul lök,1,dl
Svampsoppa,2,smör,1,msk
Svampsoppa,3,mjöl,2,msk
Svampsoppa,4,buljong,6,dl
Svampsoppa,4,timjan,1,krm
Svampsoppa,5,crème fraiche,0,
Svartpepparsås,1,gul lök,0.5,st
Svartpepparsås,1,smör,1,msk
Svartpepparsås,1,svartpepparkorn,1,msk
Svartpepparsås,2,vatten,0.5,dl
Svartpepparsås,3,grädde,2,dl
Svartpepparsås,5,pressad citron,2,tsk
Svartpepparsås,5,salt,1,krm
Svartvinbärsbål,1,citronsaft,1,dl
Svartvinbärsbål,1,ginger-ale,33,cl
Svartvinbärsbål,1,svart vinbärsaft,1,liter
Svartvinbärsbål,1,svart vinbärscider,5,dl
Svartvinbärsbål,2,hallon,2,dl
Svartvinbärsbål,2,svarta vinbär,2,dl
Sweet chiligryta med fisk,1,torskfilé,600,g
Sweet chiligryta med fisk,2,paprika,3,st
Sweet chiligryta med fisk,2,purjolök,2,st
Sweet chiligryta med fisk,2,vitlöksklyftor,2,st
Sweet chiligryta med fisk,3,smör,2,msk
Sweet chiligryta med fisk,4,fiskbuljong,2,st
Sweet chiligryta med fisk,4,grädde,2,dl
Sweet chiligryta med fisk,4,salt,0.5,tsk
Sweet chiligryta med fisk,4,Sweet chilisås,4,msk
Sweet chiligryta med fisk,4,vatten,2,dl
Terrin a la Ellika,1,gul lök,1,st
Terrin a la Ellika,2,fläskfärs,100,g
Terrin a la Ellika,2,kalvfärs,400,g
Terrin a la Ellika,2,lagerblad,1,st
Terrin a la Ellika,2,salt,2,tsk
Terrin a la Ellika,2,smör,100,g
Terrin a la Ellika,2,vitlöksklyfta,1,st
Terrin a la Ellika,2,ägg,2,st
Terrin a la Ellika,4,leverpastej,300,g
Terrin a la Ellika,7,gröna oliver,10,st
Thaigryta med rotsaker och räkor,1,morot,200,g
Thaigryta med rotsaker och räkor,1,palsternacka,200,g
Thaigryta med rotsaker och räkor,1,potatis,200,g
Thaigryta med rotsaker och räkor,2,currypasta,1.5,msk
Thaigryta med rotsaker och räkor,2,lök,1,gul
Thaigryta med rotsaker och räkor,2,olivolja,2,msk
Thaigryta med rotsaker och räkor,3,kokosmjölk,1,burk
Thaigryta med rotsaker och räkor,3,vatten,2,dl
Thaigryta med rotsaker och räkor,4,räkor,1,kg
Thaigryta med rotsaker och räkor,5,citronklyftor,6,st
Thaigryta med rotsaker och räkor,5,koriander,1,kruka
Thaisoppa med räkor och grönsaker,1,broccoli,250,g
Thaisoppa med räkor och grönsaker,1,lök,1,gul
Thaisoppa med räkor och grönsaker,1,morot,1,st
Thaisoppa med räkor och grönsaker,1,paprika,1,röd
Thaisoppa med räkor och grönsaker,1,rapsolja,1,msk
Thaisoppa med räkor och grönsaker,1,räkor,1,kilo
Thaisoppa med räkor och grönsaker,2,asiatisk fisksås,4,msk
Thaisoppa med räkor och grönsaker,2,kokosmjölk,40,ml
Thaisoppa med räkor och grönsaker,2,röd currypasta,1.5,msk
Thaisoppa med räkor och grönsaker,2,sambal olek,0.75,msk
Thaisoppa med räkor och grönsaker,2,vatten,8,dl
Thaisoppa med räkor och grönsaker,3,skivade vattenkastanjer,225,g
Tomatsaltsa,1,gul lök,1,st
Tomatsaltsa,1,vitlöksklyfta,3,st
Tomatsaltsa,3,grönsaksbuljong,1,st
Tomatsaltsa,3,vitt vin,2,dl
Tomatsaltsa,5,finkrossad tomat,1,pkt
Tomatsaltsa,5,olivolja,1,msk
Tomatsaltsa,5,sambal,1,msk
Tomatsaltsa,6,peppar,1,krm
Tomatsaltsa,6,salt,1,krm
Tunnbrödssnittar med västerbottensost och rom,1,crème fraiche,2,dl
Tunnbrödssnittar med västerbottensost och rom,1,dill,1,dl
Tunnbrödssnittar med västerbottensost och rom,1,kesella 10 %,1,dl
Tunnbrödssnittar med västerbottensost och rom,1,rom valfri,80,g
Tunnbrödssnittar med västerbottensost och rom,1,svartpeppar nymalen,1,krm
Tunnbrödssnittar med västerbottensost och rom,1,västerbottensost,150,g
Tunnbrödssnittar med västerbottensost och rom,2,tunnbröd mjuka rektangulära,3,st
Tunnbrödssnittar med västerbottensost och rom,4,dill,0.5,dl
Tunnbrödssnittar med västerbottensost och rom,4,gräslök,0.5,dl
Tunnbrödssnittar med västerbottensost och rom,7,rom,80,g
Tårta à la Eva-Carin,1,socker,1,dl
Tårta à la Eva-Carin,1,äggulor,3,st
Tårta à la Eva-Carin,10,mandel,50,g
Tårta à la Eva-Carin,2,smör,50,g
Tårta à la Eva-Carin,3,mjölk,5,msk
Tårta à la Eva-Carin,4,bakpulver,5,tsk
Tårta à la Eva-Carin,4,vetemjöl,2,dl
Tårta à la Eva-Carin,6,vaniljsocker,1,tsk
Tårta à la Eva-Carin,8,strösocker,2,dl
Tårta à la Eva-Carin,8,äggvitor,3,st
Ugnsomelett och morotssallad,1,smör,1,msk
Ugnsomelett och morotssallad,2,salt,1,tsk
Ugnsomelett och morotssallad,2,svartpeppar,0.5,tsk
Ugnsomelett och morotssallad,2,vatten,2,dl
Ugnsomelett och morotssallad,2,ägg,5,st
Ugnsomelett och morotssallad,3,oregano,0.5,dl
Ugnsomelett och morotssallad,3,ost,2,dl
Ugnsomelett och morotssallad,3,tomater,3,st
Ugnsomelett och morotssallad,6,bacon,140,g
Ugnsomelett och morotssallad,7,morötter,4,st
Ugnsomelett och morotssallad,7,vitkålshuvud,0.25,st
Ugnsomelett och morotssallad,8,olivolja,0.5,dl
Ugnsomelett och morotssallad,8,smörgåskrasse,1,knippe
Ugnsomelett och morotssallad,8,svartpeppar,1,krm
Ugnsomelett och morotssallad,8,vitvinsvinäger,2,msk
V-Gustavs festfisk,1,fiskbuljong,1,st
V-Gustavs festfisk,2,gul lök,1,st
V-Gustavs festfisk,2,lagerblad,1,st
V-Gustavs festfisk,2,persilja,2,bnt
V-Gustavs festfisk,2,vatten,2,dl
V-Gustavs festfisk,2,vin vitt torrt,1,dl
V-Gustavs festfisk,5,grädde,3,dl
V-Gustavs festfisk,7,matfett,1,msk
V-Gustavs festfisk,7,rödtunga,600,g
V-Gustavs festfisk,8,riven ost,4,msk
V-Gustavs festfisk,8,smör,4,msk
V-Gustavs festfisk,8,äggula,1,st
Varm getostmacka,1,getost,4,skiv
Varm getostmacka,2,lantbröd,4,skiv
Varm getostmacka,3,svarta oliver,16,st
Varm getostmacka,4,honung,4,msk
Veg. Jambalaya,1,avoriris,2,dl
Veg. Jambalaya,1,gurkmeja,1,tsk
Veg. Jambalaya,1,vatten,4,dl
Veg. Jambalaya,2,champinjoner,2,hg
Veg. Jambalaya,2,grön paprika,1,st
Veg. Jambalaya,2,gul lök,1,st
Veg. Jambalaya,2,purjolök,1,dl
Veg. Jambalaya,2,röd paprika,1,st
Veg. Jambalaya,2,vitlöksklyfta,1,st
Veg. Jambalaya,2,äpplen-syrliga,2,st
Veg. Jambalaya,3,olivolja,1,msk
Veg. Jambalaya,4,tomatpuré,3,msk
Veg. Jambalaya,4,vegetarisk buljong,2,dl
Veg. Jambalaya,5,grädde,2,dl
Veg. Jambalaya,5,mjöl,2,msk
Veg. Jambalaya,6,curry,1,tsk
Veg. Jambalaya,6,oregano,1,tsk
Veg. Jambalaya,6,senap,1,msk
Veg. Jambalaya,8,banan,0,
Veg. Jambalaya,8,persilja,0,
Veg.Grekisk Moussaka,1,auberginer,2,st
Veg.Grekisk Moussaka,10,riven ost,2,dl
Veg.Grekisk Moussaka,2,olja,2,msk
Veg.Grekisk Moussaka,3,gul lök,2,st
Veg.Grekisk Moussaka,4,vitlöksklyfta,1,st
Veg.Grekisk Moussaka,5,paprika,3,st
Veg.Grekisk Moussaka,6,buljongpasta,1,tsk
Veg.Grekisk Moussaka,6,rosmarin,1,tsk
Veg.Grekisk Moussaka,6,tomat,1,burk
Veg.Grekisk Moussaka,7,lantvetemjöl,5,msk
Veg.Grekisk Moussaka,8,mjölk,7,dl
Veg.Grekisk Moussaka,8,olja,1,msk
Veg.Grekisk Moussaka,9,paprikapulver,1,tsk
Veg.Grekisk Moussaka,9,örtsalt,0,
Viltskav,1,viltskav,1,pkt
Viltskav,10,lingon,0.5,dl
Viltskav,2,trattkantareller,200,g
Viltskav,4,rödlök,1,st
Viltskav,5,matfett,1,msk
Viltskav,6,peppar,1,krm
Viltskav,6,salt,1,krm
Viltskav,7,buljong,1,tärning
Viltskav,7,crème fraiche,2,dl
Viltskav,7,enbär,5,st
Viltskav,7,gelé,1,msk
Viltskav,7,soja,0.5,msk
Viltskav,7,timjan,2,msk
Viltskav,7,vatten,1,dl
Viltskav,7,vinbärssaft,1,msk
Viltskav,9,peppar,2,krm
Viltskav,9,salt,1,tsk
Wokade räkor,1,räkor,500,g
Wokade räkor,2,salt,1,krm
Wokade räkor,2,sambal olek,2,tsk
Wokade räkor,2,tomatjuice,2,dl
Wokade räkor,2,vitlöksklyfta,4,st
Wokade räkor,2,vitpeppar,1,krm
Wokade räkor,2,vitt vin,1,dl
Wokade räkor,3,olja,3,msk
Wokade räkor,4,purjolök,1,st
Wokade räkor,5,minimajskolv,12,st
Wokade räkor,5,morot,1,st
Wokade räkor,5,squash,1,st
Wokade räkor,5,ärtor-socker,20,st
Wokade räkor,7,citron,1,st
Ädelostsås m. sherry,1,gul lök,1,st
Ädelostsås m. sherry,1,smör,2,msk
Ädelostsås m. sherry,2,ädelost,50,g
Ädelostsås m. sherry,3,senap,1,msk
Ädelostsås m. sherry,3,sherry,1,dl
Ädelostsås m. sherry,5,grädde,3,dl
Ädelostsås m. sherry,6,peppar,0,
Ädelostsås m. sherry,6,salt,0,
Äppelkaka,1,äpplen,2,st
Äppelkaka,2,margarin,140,g
Äppelkaka,2,socker,2,dl
Äppelkaka,3,ägg,1,st
Äppelkaka,4,vetemjöl,2,dl
Äppelkaka sega,1,strösocker,5,dl
Äppelkaka sega,1,ägg,4,st
Äppelkaka sega,2,bakpulver,1,tsk
Äppelkaka sega,2,margarin,4,dl
Äppelkaka sega,2,vetemjöl,8,dl
Äppelkaka sega,3,äpplen,10,st
Äppelkaka sega,4,margarin,1,msk